DATE,FC,오류 유형,오류 내용,PO ID,IPR,벤더ID,벤더명,상품바코드,상품명,수량,PLT,"택배 or 
 업체직접회수",택배 주소,담당자/contact,운송장 출력,"SRMS
 업체회신 일자","D+6
 폐기조건","최종
 처리완료일",최종 처리,Remark 날자,메모,"운송장번호
 (자동)","택배
 진행상태","집하일자
 (택배)","배달일자
 (택배)","화물상태
 (원본)",매칭구분,"중복/재신고
 점검",매칭행(h)
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133807019,IPR0017116783,A01498623,유한회사 미손트레이딩,S0035801392139,CJ-CJ03 / 투명+블랙,2,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134082714,IPR0017116779,A01498623,유한회사 미손트레이딩,S0038028048605,jfg07-XM / 화이트 A 180CM,3,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114500,A01147412,주식회사 안친무역,S0035635962491,CABICO 시스템 옷걸이 행거 옷장 튼튼한 이동식 행거 스탠드 높은 옷걸이 2단 / 화이트 100cm,2,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114501,A01147412,주식회사 안친무역,S0037885684304,CABICO T-SJZ / 화이트 130*60*76cm,7,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114505,A01147412,주식회사 안친무역,S0033246225402,CABICO 바구니 있는 옷걸이 행거 / 그림 화이트,1,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114506,A01147412,주식회사 안친무역,S0033560555380,wangkuangshuanggan yijia / 화이트 100cm,3,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114507,A01147412,주식회사 안친무역,S0036077874336,CABICO 월룸 쓰러지지 않는 모자걸이 가방걸이 옷걸이 행거 / 2.0골드+골드,2,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114508,A01147412,주식회사 안친무역,S0036077874338,CABICO 월룸 쓰러지지 않는 모자걸이 가방걸이 옷걸이 행거 / 2.0블랙+블랙,2,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114509,A01147412,주식회사 안친무역,S0036077874334,CABICO 월룸 쓰러지지 않는 모자걸이 가방걸이 옷걸이 행거 / 2.0화이트+화이트,9,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-06-25,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134421864,IPR0017114510,A01147412,주식회사 안친무역,S0036014481679,CABICO liuliuyi / 1개 오렌지색,1,1,업체직접회수,,,FALSE,,O,2026-07-06,D+6 폐기,2026-07-03,폐기존 이동 완료,,,,,,,,
2026-05-01,,16.기타,"1) 과착, 발주마감 /업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center)",129017533,IPR0016632994,A01591686,메르하임,S2026012215503,RF-155 철제 우드 트롤리 / 4단 화이트,60,1,업체직접회수,,,FALSE,,O,2026-05-02,업체 트럭 회송,,,,,,,,,,
2026-05-01,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129427810,IPR0016633018,A01668063,유한회사 밍상이커머스,S0037545549144,철제 스탠딩 책장 회전형 선반 수납 인테리어 북선반 거실 다용도 화분 진열대 / 9단 블랙 Free,1,1,택배,인천광역시 중구 축항대로86번길 15 더우글로벌로지스,8210-9329-2705,TRUE,,O,2026-05-22,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-01,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),128994627,IPR0016633020,A01322570,유한회사 이상가구,S0035131448772,계산대 수납형프론트 안내데스크 상담테이블 미용실 네일숍 카운터 업소용 카운터테이블 / 화이트+옐로우 1200mm*450mm*1000mm 좌고우저,1,1,업체직접회수,,,FALSE,,O,2026-05-18,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-01,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),128344662,IPR0016633031,A01591686,메르하임,S2026032508605,RF-086 1인용 좌식 쇼파 / 진 그레이 1개,1,1,업체직접회수,,,FALSE,,O,2026-05-07,기타,,신고취소 후 재신고,,,,,,,,
2026-05-01,,16.기타,"1) 과착,발주마감/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center)",129030623,IPR0016633032,A01423000,유한회사 터방포니처,TB18365499069,Dune 철제 메쉬 트롤리 이동식 수납 선반 바퀴형 다용도 거실 주방 인테리어 카트 / 검정 3단,100,1,업체직접회수,,,FALSE,,O,2026-05-18,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-01,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129087713,IPR0016633033,A01536507,블룸코리아 유한회사,S0037009078544,Bloom 식탁 의자 2P 세트 | 이탈리아 스타일 라이트 럭셔리 인테리어 체어 / 2개 브라운,1,1,택배,인천광역시 연수구 인천신항대로 866-5 인천광역시 연수구 인천신항대로 866-5 (송도동),,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-01,,3.오착,1) S0036317659722 50개(2plt) 오착/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),130165178,IPR0016633034,A01456795,지바영 유한회사,S0036317659721,SF14 / K1,50,1,업체직접회수,,,FALSE,2026-05-06,O,2026-05-07,업체 트럭 회송,,,,,,,,,,
2026-05-04,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),130165178,IPR0016633008,A01456795,지바영 유한회사,S0036060626595,SFTY09 / K2,1,1,택배,경기도 김포시 통진읍 서암고정로 171 （TX-ZG),8210-5830-9367,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-04,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129795307,IPR0016633007,A01553424,허슈민 유한회사,S0035607970239,SJ09 / 5단 170CM 화이트,1,1,택배,경기도 김포시 통진읍 서암고정로 171,8210-8297-2696,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-04,,16.기타,외박스 로켓그로스 미부착으로 인한 전량 회차,129916924,IPR0016598348,A00287394,주식회사씨에이치테크,S0035284970781,[시그니처] 네츄럴캠프 이중공간지 에어매트 자충매트 캠핑용 원룸 기숙사 에어배드 / [시그니처] 더블 (202x152x41cm),454,1,업체직접회수,,,FALSE,,O,2026-05-18,회차,,,,,,,,,,
2026-05-04,,16.기타,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129328350,IPR0016632995,A01556759,융쥔 유한회사,S0036852724573,KURUA 침대 매트리스(슈퍼싱글)독립스프링 매트리스 / 20cm 중간 슈퍼싱글,2,1,택배,인천광역시 서구 금호로 29 인천 서구 금호로 29,8210-2310-5792,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129581773,IPR0016682000,A01198243,더블루픽 유한회사,S0032768426619,NewBoy 아웃도어 테이블 의자 세트 접이식 폴딩 캠핑 / 블랙.,2,1,택배,인천광역시 서구 건지로109번길 9,8210-3057-0906,TRUE,,O,2026-05-14,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129581773,IPR0016682001,A01198243,더블루픽 유한회사,S0034357889533,HHWZ-1 / 1*테이블 + 의자*6개 블랙. 680mm,6,1,택배,인천광역시 서구 건지로109번길 9,8210-3057-0906,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,16.기타,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129581773,IPR0016682002,A01198243,더블루픽 유한회사,S0037493670468,"HDSZJ-1YS / 1개 이중 TV 스탠드,실버+브라운",1,1,택배,인천광역시 서구 건지로109번길 9,8210-3057-0906,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129883844,IPR0016682003,A01556759,융쥔 유한회사,S0036852724573,KURUA 침대 매트리스(슈퍼싱글)독립스프링 매트리스 / 20cm 중간 슈퍼싱글,8,1,업체직접회수,,,FALSE,2026-05-13,O,2026-05-18,업체 트럭 회송,,,,,,,,,,
2026-05-05,,16.기타,1) 상품정보미부착/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129078011,IPR0016682005,A01402276,주식회사 플로리스,S0036385577074,지오리스 해피슬립 5단 테크닉 25D 천연 라텍스 & 메모리폼 매트리스 / 50mm 화이트 킹,1,1,택배,경기도 군포시 번영로 82-4 군포복합물류터미널 D-1-2동 1층(도크번호3) 동백인터내셔널,8210-5000-5244,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),130024010,IPR0016682006,A01630283,다니엘동 유한회사,S0037246556249,Qicco 침대 매트리스 무음 포켓스프링 바닥 매트리스 / 20cm 중간 슈퍼싱글,1,1,택배,인천광역시 연수구 인천신항대로 866-5 인천광역시 연수구 인천신항대로 866-5 로지스올 글로벌풀필먼트센터,8210-8114-9046,TRUE,,O,2026-05-18,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129038520,IPR0016682007,A01402276,주식회사 플로리스,S0037501257975,지오리스 체크스퀘어 두꺼운 10cm 사계절 토퍼 매트리스 겸 바닥 요매트 / 다크 그레이 라지킹 100mm,1,1,택배,경기도 군포시 번영로 82-4 군포복합물류터미널 D-1-2동 1층(도크번호3) 동백인터내셔널,8210-5000-5244,TRUE,,O,2026-05-22,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129038520,IPR0016682008,A01402276,주식회사 플로리스,S0037500812375,지오리스 9ZONE 테크놀로지 25D 매트리스 + 방수커버 + 보관용 벨트 풀세트 / 7cm 네이비 슈퍼싱글,1,1,택배,경기도 군포시 번영로 82-4 군포복합물류터미널 D-1-2동 1층(도크번호3) 동백인터내셔널,8210-5000-5244,TRUE,,O,2026-06-16,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,16.기타,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),128776730,IPR0016682011,A01366310,이코드롭 유한회사,S0034532377203,AORAN 캠핑웨건 다기능 접이식 수레 / 1개 검은색,1,1,택배,경기도 화성시 우정읍 버들로 947-6 ， AORAN,8210-5596-1563,TRUE,,O,2026-05-22,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),128788728,IPR0016682012,A01311769,유한회사 인더몰,S0037588478988,아이코지 원터치 접이식 다용도 이동식 철제선반 / 5단 블랙 72 x 36 x 162 cm,1,1,업체직접회수,,,FALSE,,O,2026-05-22,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),128748323,IPR0016682013,A01311191,주식회사 육미,TH10150200251,스프링 매트리스 / 25cm 중간 부드러움 퀸,1,1,업체직접회수,인천광역시 중구 서해대로209번길 68 인천 중구 서해대로209번길68-4층,8210-9135-9129,FALSE,2026-05-11,O,2026-05-22,업체 트럭 회송,,업체 트럭 회송,,,,,,,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129239248,IPR0016682014,A01499501,홍태상무역 유한회사,S0036876491893,TaiStar접이식 다기능 식탁 접이식 거실 테이블 높이조절 테이블T856-037 / 백색100X60cm,2,1,업체직접회수,,,FALSE,,O,2026-05-18,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129235412,IPR0016682015,A01611376,코어링크 유한회사,S0037262799589,29-hj-shounajia5 / (120 x 40 x 80 cm) 1개,2,1,업체직접회수,,,FALSE,,O,2026-05-18,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-05,,1.파손,1) 박스파손/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129235412,IPR0016682016,A01611376,코어링크 유한회사,S0037296666507,33-hxy-sfy002 / 푸른 색 100*190,1,1,업체직접회수,,,FALSE,,O,2026-05-18,D+6 폐기,,폐기존 이동 완료,,,,,,,,
2026-05-05,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-5911-2415 (WeChat ID : XRG1_Center),129087629,IPR0016682017,A01416711,티핑온,S0036209689810,위즈룸 이동식 주방 수납장 / 4단 가로 80cm 월넛+블랙,1,1,택배,충청남도 당진시 송악읍 고잔로 249 창고,8210-5778-4220,TRUE,,O,2026-05-08,택배 회송,,5/14/2026 운송장 출,,미확인,,,,미매칭,,
